VoyageID,Lat,Lon,Day,Month,Year,Encounter,Species,NTried,PlaceName,Source,sequence
AV02182,-53.51,-73.88,15,10,1837,Strike,Sperm,1,,CoML,17537
AV02182,-52.6,-78.33,17,10,1837,Strike,Sperm,1,,CoML,17539
AV02182,-53.45,-78.78,19,10,1837,Sight,Sperm,0,,CoML,17541
AV02182,-42.16,-75.5,31,10,1837,Strike,Sperm,1,,CoML,17553
AV02182,-44.16,-77.16,30,12,1837,Sight,Sperm,0,,CoML,17620
AV02182,-39.16,-74,12,2,1838,Strike,Sperm,1,,CoML,17664
AV02182,-37.51,-77.33,4,3,1838,Strike,Sperm,1,,CoML,17684
AV02182,-39.03,-73.5,22,3,1838,Sight,Sperm,0,Mocha Island,CoML,17702
AV02182,-38.66,-73.5,23,3,1838,Sight,Sperm,0,Mocha Island,CoML,17703
AV02182,-33.33,-82.23,10,7,1838,Sight,Sperm,0,,CoML,17812
AV02182,-44.83,-78.66,28,8,1838,Strike,Sperm,1,,CoML,17863
AV02190,-17.05,-34.73,15,10,1846,Sight,Sperm,0,,Maury,437321
AV02190,-46.16,-80.08,28,11,1846,Strike,Sperm,3,,Maury,437761
AV02190,-34.01,-78.85,2,1,1847,Strike,Sperm,1,,Maury,438111
AV02190,-15.88,-84.36,15,1,1847,Strike,Sperm,1,,Maury,438241
AV02190,-12.78,-85.85,18,1,1847,Strike,Sperm,3,,Maury,438271
AV02190,-13.81,-86.31,19,1,1847,Strike,Sperm,4,,Maury,438281
AV02190,0.43,-117.83,17,2,1847,Strike,Sperm,1,,Maury,436131
AV02190,5.35,-155.01,29,10,1847,Sight,Sperm,0,,Maury,440711
AV02190,3.8,-158.86,14,11,1847,Sight,Sperm,0,,Maury,437201
AV02190,-2.78,-178.1,11,12,1847,Sight,Sperm,0,,Maury,435441
AV02190,-2.46,-179.16,27,12,1847,Sight,Sperm,0,,Maury,434791
AV02190,-2,-178.5,28,12,1847,Sight,Sperm,0,,Maury,434801
AV02190,-1.48,-178.8,29,12,1847,Strike,Sperm,1,,Maury,434811
AV02190,-1.01,174.16,22,1,1848,Sight,Sperm,0,,Maury,435461
AV02190,-1.23,174.3,23,1,1848,Strike,Sperm,2,,Maury,435471
AV02190,24.63,128.66,21,3,1848,Sight,Sperm,0,,Maury,435811
AV02194,37.3,-33.08,23,11,1854,Strike,Sperm,1,,Townsend,478512
AV02194,34.42,-158.78,21,10,1855,Strike,Sperm,1,,Townsend,479812
AV02194,-9.13,-178,25,2,1856,Strike,Sperm,2,,Townsend,479912
AV02194,20.5,123,19,2,1857,Strike,Sperm,3,,Townsend,480812
AV02196,8,-123.33,2,3,1863,Strike,Sperm,1,,Townsend,482512
AV02197,-10.6,151,2,2,1870,Strike,Sperm,2,New Hanover,Townsend,1479211
AV02197,-10.6,151,3,2,1870,Strike,Sperm,1,New Hanover,Townsend,1479311
AV02199,45.8,-25.17,19,9,1872,Strike,Sperm,2,,Townsend,487712
AV02199,45.8,-25.17,25,9,1872,Strike,Sperm,1,,Townsend,487812
AV02199,-38.58,30.57,20,12,1872,Strike,Sperm,1,,Townsend,487912
AV02199,-32.22,168.13,17,2,1873,Strike,Sperm,1,,Townsend,488012
AV02199,-32.92,171.17,10,3,1873,Strike,Sperm,1,,Townsend,488112
AV02199,-31.2,179.18,1,4,1873,Strike,Sperm,2,,Townsend,488212
AV02199,-30.75,179,11,5,1873,Strike,Sperm,1,,Townsend,488312
AV02199,-30.37,178.33,17,5,1873,Strike,Sperm,1,,Townsend,488412
AV02199,-26.67,-175.33,3,7,1873,Strike,Sperm,1,,Townsend,488512
AV02199,-24.83,-167.38,2,9,1873,Strike,Sperm,2,,Townsend,488612
AV02199,-29.2,159.32,22,10,1873,Strike,Sperm,1,,Townsend,488712
AV02199,-34.33,158.5,11,12,1873,Strike,Sperm,1,,Townsend,488812
AV02199,-33.05,157.75,6,1,1874,Strike,Sperm,1,,Townsend,488912
AV02199,0.55,172.67,6,8,1874,Strike,Sperm,2,,Townsend,489012
AV02199,0.17,173.05,13,8,1874,Strike,Sperm,3,,Townsend,489112
AV02199,-0.2,171.57,21,8,1874,Strike,Sperm,1,,Townsend,489212
AV02199,-0.2,170,27,8,1874,Strike,Sperm,1,,Townsend,489312
AV02199,-34.18,157,14,11,1874,Strike,Sperm,2,,Townsend,489412
AV02199,-31.3,-180,16,1,1875,Strike,Sperm,1,,Townsend,489512
AV02199,-32,179,2,2,1875,Strike,Sperm,2,,Townsend,489612
AV02199,-32,179,4,2,1875,Strike,Sperm,1,,Townsend,489712
AV02199,-33.5,178.92,16,4,1875,Strike,Sperm,1,,Townsend,489812
AV02199,-33.65,178.83,19,4,1875,Strike,Sperm,1,,Townsend,489912
AV02199,-33.5,179.33,24,4,1875,Strike,Sperm,1,,Townsend,490012
AV02199,-33.7,179.33,6,5,1875,Strike,Sperm,1,,Townsend,490112
AV02199,-0.33,171.9,26,7,1875,Strike,Sperm,2,,Townsend,490212
AV02199,-33.62,179.75,21,1,1876,Strike,Sperm,1,,Townsend,490312
AV02199,-33.05,-179.38,5,2,1876,Strike,Sperm,1,,Townsend,490412
AV02199,-33.33,-179.1,7,2,1876,Strike,Sperm,1,,Townsend,490512
AV02199,-34.07,-179.65,18,3,1876,Strike,Sperm,1,,Townsend,490612
AV02199,-3.85,-178.8,29,3,1876,Strike,Sperm,1,,Townsend,490712
AV02199,-3.85,-178.8,15,4,1876,Strike,Sperm,2,,Townsend,490812
AV02199,38.83,-69.55,14,8,1876,Strike,Sperm,3,,Townsend,490912
AV02202,31.33,-48.97,6,8,1886,Strike,Sperm,1,,Townsend,491012
AV02202,34.65,-46.62,21,8,1886,Strike,Sperm,1,,Townsend,491112
AV02202,33.67,-44,28,8,1886,Strike,Sperm,1,,Townsend,491212
AV02202,32.37,-40.95,5,9,1886,Strike,Sperm,1,,Townsend,1633100
AV02202,36.33,-36.03,10,9,1886,Strike,Sperm,1,,Townsend,1634100
AV02202,7.25,-22.17,10,10,1886,Strike,Sperm,5,,Townsend,491512
AV02202,-36.23,3.13,1,12,1886,Strike,Sperm,1,,Townsend,491612
AV02202,-43,55,19,1,1887,Strike,Sperm,1,,Townsend,491812
AV02202,-42,75,23,2,1887,Strike,Sperm,1,,Townsend,492112
AV02202,-32,-179.17,6,5,1887,Strike,Sperm,1,,Townsend,492212
AV02202,-32,-179.17,12,5,1887,Strike,Sperm,4,,Townsend,492312
AV02202,-31.34,-177.25,18,1,1888,Strike,Sperm,1,French Rock,Townsend,1389611
AV02202,-31.34,-177.25,3,2,1888,Strike,Sperm,1,French Rock,Townsend,1389811
AV02202,-31.34,-177.25,22,2,1888,Strike,Sperm,1,French Rock,Townsend,1389511
AV02202,-31.34,-177.25,11,3,1888,Strike,Sperm,1,French Rock,Townsend,1390411
AV02202,-31.34,-177.25,23,3,1888,Strike,Sperm,1,French Rock,Townsend,1389411
AV02202,-30.23,-178.43,13,4,1888,Strike,Sperm,1,Macauley Island,Townsend,1447711
AV02202,-30.23,-178.43,16,4,1888,Strike,Sperm,2,Macauley Island,Townsend,1447011
AV02202,-25.28,-173.25,12,7,1888,Strike,Sperm,1,,Townsend,1656100
AV02202,-31.34,-177.25,5,2,1889,Strike,Sperm,1,French Rock,Townsend,1389211
AV02202,-31.34,-177.25,12,2,1889,Strike,Sperm,1,French Rock,Townsend,1390011
AV02202,-30.23,-178.43,14,2,1889,Strike,Sperm,1,Macauley Island,Townsend,1447111
AV02202,-30.23,-178.43,24,2,1889,Strike,Sperm,1,Macauley Island,Townsend,1446411
AV02202,-30.23,-178.43,1,3,1889,Strike,Sperm,1,Macauley Island,Townsend,1448311
AV02202,-31.34,-177.25,23,3,1889,Strike,Sperm,1,French Rock,Townsend,1390311
AV02202,-30.23,-178.43,5,4,1889,Strike,Sperm,1,Macauley Island,Townsend,1447811
AV02202,-31.34,-177.25,30,4,1889,Strike,Sperm,2,French Rock,Townsend,1390111
AV02202,-31.34,-177.25,4,5,1889,Strike,Sperm,2,French Rock,Townsend,1389911
AV02202,-12,32,8,9,1889,Strike,Sperm,2,,Townsend,495112
AV02214,36.62,145.22,23,3,1899,Strike,Sperm,2,,Townsend,495212
AV02214,43.02,149.45,9,5,1899,Strike,Sperm,1,,Townsend,1675100
AV02214,39.07,146.08,23,5,1899,Strike,Sperm,7,,Townsend,1676100
AV02214,40.13,144.78,2,6,1899,Strike,Sperm,1,,Townsend,1677100
AV02214,39.87,145.25,3,6,1899,Strike,Sperm,3,,Townsend,1678100
AV02214,38.33,146.35,8,6,1899,Strike,Sperm,5,,Townsend,1679100
AV02214,38.85,146.88,11,6,1899,Strike,Sperm,4,,Townsend,1680100
AV02214,39.2,143.45,21,6,1899,Strike,Sperm,2,,Townsend,496112
AV02214,39.32,143.22,22,6,1899,Strike,Sperm,6,,Townsend,496212
AV02214,38.85,143.42,30,6,1899,Strike,Sperm,5,,Townsend,496312
AV02214,46.43,152.45,6,10,1899,Strike,Sperm,1,,Townsend,1685100
AV02214,47.22,159.37,11,10,1899,Strike,Sperm,1,,Townsend,1686100
AV02223,-34.33,-83,21,2,1843,Strike,Sperm,1,,Townsend,1687100
AV02223,-0.6,-91.15,24,3,1843,Strike,Sperm,3,Albemarle Island,Townsend,1255811
AV02223,54.51,-144.51,28,5,1843,Sight,Sperm,0,,Maury,442591
AV02223,54.52,-144.52,28,5,1843,Strike,Sperm,2,,Townsend,1690100
AV02223,-3,-81.85,20,3,1844,Sight,Sperm,0,,Maury,448931
AV02223,-2.65,-82.2,21,3,1844,Sight,Sperm,0,,Maury,448941
AV02223,-2.65,-82,21,3,1844,Strike,Sperm,1,,Townsend,498512
AV02223,5.5,-85.33,16,4,1844,Sight,Sperm,0,,Maury,445461
AV02223,5.83,-85.83,16,4,1844,Strike,Sperm,1,,Townsend,498612
AV02223,5.83,-85.83,17,4,1844,Sight,Sperm,0,,Maury,445471
AV02223,5.83,-85.93,17,4,1844,Strike,Sperm,1,,Townsend,498712
AV02223,5.66,-85.46,18,4,1844,Sight,Sperm,0,,Maury,445481
AV02223,5.67,-85.47,18,4,1844,Strike,Sperm,3,,Townsend,498812
AV02223,6.25,-84.2,23,4,1844,Sight,Sperm,0,,Maury,445531
AV02223,6.17,-81.5,23,4,1844,Strike,Sperm,2,,Townsend,498912
AV02223,-0.7,-91.91,8,6,1844,Sight,Sperm,0,,Maury,445891
AV02223,-6.18,-100.75,20,7,1844,Sight,Sperm,0,,Maury,446191
AV02223,-6.33,-100.32,20,7,1844,Strike,Sperm,1,,Townsend,499012
AV02223,-5.65,-101.75,28,7,1844,Sight,Sperm,0,,Maury,446271
AV02223,-5.65,-101.67,28,7,1844,Strike,Sperm,1,,Townsend,499112
AV02223,-12.2,-80.5,7,11,1844,Sight,Sperm,0,,Maury,447131
AV02223,-12.2,-80,7,11,1844,Strike,Sperm,2,,Townsend,1712100
AV02223,-1.78,-101.78,12,12,1844,Sight,Sperm,0,,Maury,443761
AV02223,-1.78,-101.78,12,12,1844,Strike,Sperm,1,,Townsend,499312
AV02223,-0.86,-101.66,13,12,1844,Sight,Sperm,0,,Maury,443771
AV02223,-0.87,-101.33,13,12,1844,Strike,Sperm,2,,Townsend,499412
AV02223,-2.53,-102.5,18,12,1844,Sight,Sperm,0,,Maury,443821
AV02223,-2.53,-102.5,18,12,1844,Strike,Sperm,4,,Townsend,499512
AV02223,-24.98,-105.33,22,1,1845,Sight,Sperm,0,,Maury,444171
AV02223,-25,-105.5,23,1,1845,Strike,Sperm,1,,Townsend,499612
AV02223,-35.15,-92.91,10,2,1845,Sight,Sperm,0,,Maury,448011
AV02223,-35.15,-93,10,2,1845,Strike,Sperm,1,,Townsend,499711
AV02228,37.08,-45.58,10,9,1858,Strike,Sperm,3,,Townsend,499812
AV02228,-36.92,-53.5,23,12,1858,Strike,Sperm,1,,Townsend,500112
AV02228,-30.5,-44.17,12,3,1862,Strike,Sperm,2,,Townsend,500212
AV02228,-30.28,-44.07,14,3,1862,Strike,Sperm,3,,Townsend,500312
AV02228,-29.67,-44.17,23,3,1862,Strike,Sperm,1,,Townsend,500412
AV02230,-6.23,-32.87,23,12,1865,Strike,Sperm,2,,Townsend,500512
AV02230,-33.23,-48.38,19,3,1866,Strike,Sperm,1,,Townsend,500612
AV02230,-35.03,-48.3,4,4,1866,Strike,Sperm,1,,Townsend,500712
AV02230,-32.52,-48.53,15,4,1866,Strike,Sperm,1,,Townsend,500812
AV02230,-45.75,-57.8,7,12,1866,Strike,Sperm,1,,Townsend,501312
AV02230,-25.72,-41.52,7,6,1867,Strike,Sperm,1,,Townsend,501412
AV02230,-35.65,-79.3,18,12,1867,Strike,Sperm,1,,Townsend,501512
AV02230,-29,160,23,5,1868,Strike,Sperm,1,,Townsend,501612
AV02230,26.65,142.15,17,7,1868,Strike,Sperm,1,Bonin South Island,Townsend,1296311
AV02230,27.08,142.21,29,7,1868,Strike,Sperm,1,Bonin North Island,Townsend,1294211
AV02230,27.08,142.21,2,8,1868,Strike,Sperm,1,Bonin North Island,Townsend,1294111
AV02230,26.65,142.15,28,8,1868,Strike,Sperm,1,Bonin South Island,Townsend,1294311
AV02230,-29.03,167.96,17,12,1868,Strike,Sperm,1,Norfolk Island,Townsend,1481411
AV02230,-29.03,167.96,21,12,1868,Strike,Sperm,1,Norfolk Island,Townsend,1481611
AV02230,-29.03,167.96,26,12,1868,Strike,Sperm,1,Norfolk Island,Townsend,1481511
AV02230,-28.75,168.2,31,12,1868,Strike,Sperm,1,,Townsend,502512
AV02230,-28.08,167.7,5,1,1869,Strike,Sperm,1,,Townsend,502612
AV02230,-29.03,167.96,11,2,1869,Strike,Sperm,1,Norfolk Island,Townsend,1481311
AV02230,-29.03,167.96,14,2,1869,Strike,Sperm,1,Norfolk Island,Townsend,1481111
AV02230,-30.13,157.85,9,4,1869,Strike,Sperm,2,,Townsend,502912
AV02230,-29.03,167.96,8,9,1869,Strike,Sperm,4,Norfolk Island,Townsend,1481811
AV02230,-36.9,157.85,31,12,1869,Strike,Sperm,1,,Townsend,503112
AV02230,-31.28,-177.37,7,4,1870,Strike,Sperm,1,,Townsend,503212
AV02232,-27,47,31,3,1876,Strike,Sperm,1,,Townsend,1753100
AV02232,-24.35,48.62,17,4,1876,Strike,Sperm,1,,Townsend,503412
AV02232,-10.43,43,13,8,1876,Strike,Sperm,2,,Townsend,503512
AV02232,-10.13,42.1,16,8,1876,Strike,Sperm,2,,Townsend,503612
AV02232,17.3,56,3,11,1876,Strike,Sperm,4,Kuria Muria Island,Townsend,1441611
AV02232,-4.7,58.32,12,3,1877,Strike,Sperm,1,,Townsend,1760100
AV02232,-4.7,58.32,13,3,1877,Strike,Sperm,12,,Townsend,504112
AV02232,-3.48,58.98,18,4,1877,Strike,Sperm,3,,Townsend,504212
AV02232,17.3,56,22,10,1877,Strike,Sperm,1,Kuria Muria Island,Townsend,1441511
AV02232,15.58,52.23,14,11,1877,Strike,Sperm,2,Cape Fartak,Townsend,1315711
AV02232,-0.43,43,16,12,1877,Strike,Sperm,1,,Townsend,504512
AV02232,-5.1,59.8,5,5,1878,Strike,Sperm,3,,Townsend,504612
AV02243,-0.1,-93.33,8,4,1861,Strike,Sperm,1,,Townsend,507712
AV02243,-2.37,-123.67,28,4,1861,Strike,Sperm,3,,Townsend,507812
AV02243,-2.78,-125.05,29,4,1861,Strike,Sperm,2,,Townsend,507912
AV02243,-4.33,-170.67,11,6,1861,Strike,Sperm,1,,Townsend,508012
AV02243,-4.37,-171.33,16,6,1861,Strike,Sperm,1,,Townsend,508112
AV02243,-0.67,170.85,7,7,1861,Strike,Sperm,2,,Townsend,508212
AV02243,-0.67,170.85,8,7,1861,Strike,Sperm,1,,Townsend,508312
AV02243,-43.75,-56.83,5,1,1862,Strike,Sperm,1,,Townsend,508512
AV02243,-29,-40.33,5,2,1862,Strike,Sperm,4,,Townsend,508612
AV02255,-18.33,-37.33,1,2,1863,Strike,Sperm,4,,Townsend,508712
AV02255,-36.08,-75,21,3,1863,Strike,Sperm,1,,Townsend,508812
AV02255,-23.75,-85.08,2,4,1863,Strike,Sperm,1,,Townsend,508912
AV02255,0,-180,11,2,1866,Strike,Sperm,1,,Townsend,1843100
AV02257,-44,-78.17,19,12,1867,Strike,Sperm,1,,Townsend,513112
AV02257,-13.5,-95.33,10,1,1868,Strike,Sperm,1,,Townsend,513212
AV02257,-4.42,-108.92,21,1,1868,Strike,Sperm,2,,Townsend,513312
AV02257,-4.67,-109,25,1,1868,Strike,Sperm,1,,Townsend,513412
AV02257,4.73,-109,13,2,1868,Strike,Sperm,1,,Townsend,513512
AV02257,-4.83,-109.48,14,2,1868,Strike,Sperm,1,,Townsend,513612
AV02257,29.02,140,28,5,1868,Strike,Sperm,3,,Townsend,513712
AV02257,29.2,140.63,30,5,1868,Strike,Sperm,1,,Townsend,513812
AV02257,30.58,140.42,4,7,1868,Strike,Sperm,2,,Townsend,1859100
AV02257,30.33,140.33,5,7,1868,Strike,Sperm,1,,Townsend,514012
AV02257,30.33,140.33,12,7,1868,Strike,Sperm,2,,Townsend,514112
AV02257,-4.7,-107.88,1,1,1869,Strike,Sperm,1,,Townsend,514212
AV02257,-5.05,-108.5,6,1,1869,Strike,Sperm,2,,Townsend,514312
AV02257,-4.77,-107.57,15,1,1869,Strike,Sperm,1,,Townsend,1864100
AV02257,-4.72,-107.5,18,1,1869,Strike,Sperm,1,,Townsend,1865100
AV02257,-4.92,-108.12,28,1,1869,Strike,Sperm,1,,Townsend,514612
AV02257,-0.18,-122.25,7,3,1869,Strike,Sperm,1,,Townsend,514712
AV02257,29.5,-140.97,15,5,1869,Strike,Sperm,4,,Townsend,514812
AV02257,26.58,-142.67,20,7,1869,Strike,Sperm,1,,Townsend,514912
AV02257,26.58,-142.67,22,7,1869,Strike,Sperm,2,,Townsend,515012
AV02257,-9.67,162.5,14,10,1869,Strike,Sperm,2,,Townsend,1871100
AV02257,-30.05,179.9,16,1,1870,Strike,Sperm,1,,Townsend,515212
AV02257,-30.83,-179.67,11,2,1870,Strike,Sperm,1,,Townsend,1873100
AV02257,-30.67,-179.77,12,2,1870,Strike,Sperm,1,,Townsend,1874100
AV02257,-30.67,179.83,14,2,1870,Strike,Sperm,1,,Townsend,515512
AV02257,-30.33,-180,15,2,1870,Strike,Sperm,1,,Townsend,515612
AV02257,-30.58,-179.58,22,2,1870,Strike,Sperm,2,,Townsend,515712
AV02257,-30.83,-179.5,9,3,1870,Strike,Sperm,2,,Townsend,515812
AV02257,-30.78,-179.5,10,3,1870,Strike,Sperm,1,,Townsend,515912
AV02257,-30.83,-180,13,3,1870,Strike,Sperm,3,,Townsend,516012
AV02257,-30.83,-180,29,3,1870,Strike,Sperm,1,,Townsend,516112
AV02257,-12.72,-104,25,6,1870,Strike,Sperm,1,,Townsend,516212
AV02257,-4.72,-107,5,7,1870,Strike,Sperm,2,,Townsend,516312
AV02257,-4,-108.58,22,7,1870,Strike,Sperm,1,,Townsend,516412
AV02257,0.38,-91.67,24,8,1870,Strike,Sperm,2,,Townsend,516512
AV02257,1.58,-90.48,10,9,1870,Strike,Sperm,1,,Townsend,516612
AV02257,-5.17,-104.5,24,10,1870,Strike,Sperm,2,,Townsend,516712
AV02257,-35,-76.33,16,3,1871,Strike,Sperm,1,,Townsend,516812
AV02257,-35.55,-74.33,29,3,1871,Strike,Sperm,1,,Townsend,516912
AV02269,-21.78,-38,20,9,1846,Strike,Sperm,1,,Townsend,517012
AV02269,-40.42,-73,26,1,1847,Strike,Sperm,2,Coast of Chile,Townsend,1352311
AV02269,-17.42,-77.75,15,2,1847,Strike,Sperm,1,,Townsend,518212
AV02269,-16.5,-78.33,16,2,1847,Strike,Sperm,3,,Townsend,518312
AV02269,-14.75,-84,20,2,1847,Strike,Sperm,1,,Townsend,518412
AV02269,11,-139,27,3,1847,Strike,Sperm,4,,Townsend,518512
AV02269,-13,-82,28,11,1847,Strike,Sperm,1,,Townsend,519212
AV02269,-12,-80.67,9,12,1847,Strike,Sperm,1,,Townsend,519312
AV02269,-14.5,-79.5,23,12,1847,Strike,Sperm,1,,Townsend,519412
AV02269,-14.5,-79.5,31,12,1847,Strike,Sperm,1,,Townsend,519512
AV02269,-14.5,-79.5,3,1,1848,Strike,Sperm,1,,Townsend,519612
AV02269,-1.2,-120,12,3,1848,Strike,Sperm,1,,Townsend,519712
AV02269,-0.67,-130,25,3,1848,Strike,Sperm,1,,Townsend,519812
AV02269,55,150,19,11,1848,Strike,Sperm,1,Okhotsk Unknown,Townsend,1496111
AV02275,-34.85,59.5,25,11,1836,Sight,Sperm,0,,Maury,459751
AV02275,-37.55,81.01,30,12,1836,Sight,Sperm,0,,Maury,457671
AV02275,-38,75.85,22,3,1837,Sight,Sperm,0,,Maury,457151
AV02275,-23.26,56.95,8,7,1837,Sight,Sperm,0,,Maury,460031
AV02275,-28,41.1,24,8,1837,Sight,Sperm,0,,Maury,460311
AV02276,-34.86,-12.91,8,10,1838,Sight,Sperm,0,,Maury,461051
AV02276,-35.5,-10.5,30,11,1839,Sight,Sperm,0,,Maury,463931
AV02276,-15.46,-5.68,24,12,1839,Sight,Sperm,0,,Maury,464171
AV02280,-0.43,-164.11,31,3,1846,Strike,Sperm,1,,CoML,18369
AV02280,-1.36,-161.71,3,11,1846,Sight,Sperm,0,,CoML,18598
AV02280,24.35,-61.38,9,4,1847,Strike,Sperm,5,,CoML,18755
AV02296,1.8,-174.8,10,5,1836,Sight,Sperm,0,,Maury,473801
AV02296,3,-173.8,11,5,1836,Strike,Sperm,1,,Maury,473811
AV02296,17.13,-177.5,23,5,1836,Strike,Sperm,1,,Maury,473931
AV02296,29.83,156.16,7,7,1836,Strike,Sperm,1,,Maury,474381
AV02296,30.25,156.68,13,7,1836,Strike,Sperm,1,,Maury,474441
AV02296,30.66,157.68,20,7,1836,Strike,Sperm,1,,Maury,474511
AV02296,30.03,157.45,21,7,1836,Sight,Sperm,0,,Maury,474521
AV02296,30.5,156.5,2,8,1836,Sight,Sperm,0,,Maury,474641
AV02296,31,156.18,3,8,1836,Strike,Sperm,1,,Maury,474651
AV02296,31.71,155.81,4,8,1836,Strike,Sperm,1,,Maury,474661
AV02296,32.83,155.35,19,8,1836,Sight,Sperm,0,,Maury,476541
AV02296,33,155.61,20,8,1836,Strike,Sperm,1,,Maury,476551
AV02296,33.75,155.76,21,8,1836,Sight,Sperm,0,,Maury,476591
AV02296,33.31,157.16,25,8,1836,Strike,Sperm,1,,Maury,474871
AV02296,33.33,156.66,26,8,1836,Strike,Sperm,1,,Maury,474881
AV02296,32.26,156.81,29,8,1836,Strike,Sperm,1,,Maury,474911
AV02296,30.83,157.16,5,9,1836,Strike,Sperm,1,,Maury,474981
AV02296,30.95,157.76,11,9,1836,Strike,Sperm,1,,Maury,475041
AV02296,30.75,158.95,14,9,1836,Sight,Sperm,0,,Maury,475071
AV02296,31.75,159.33,15,9,1836,Sight,Sperm,0,,Maury,475081
AV02296,30.66,160.78,19,9,1836,Sight,Sperm,0,,Maury,475121
AV02296,31.06,161.35,22,9,1836,Strike,Sperm,1,,Maury,475151
AV02296,31.3,161.9,23,9,1836,Strike,Sperm,1,,Maury,475161
AV02296,30.58,176.95,8,10,1836,Strike,Sperm,2,,Maury,475311
AV02296,25,-158.43,27,10,1836,Strike,Sperm,1,,Maury,475501
AV02304,35.83,-53.93,10,8,1845,Strike,Sperm,1,,Townsend,521512
AV02304,-20,175.63,23,4,1846,Strike,Sperm,2,,Townsend,522612
AV02304,-45.07,-178.33,20,2,1847,Strike,Sperm,1,,Townsend,523912
AV02307,39.3,-34.08,18,9,1855,Strike,Sperm,1,,Townsend,524112
AV02307,-26.5,106,6,5,1856,Strike,Sperm,1,,Townsend,524212
AV02307,-26.75,106,6,6,1856,Strike,Sperm,1,,Townsend,524312
AV02307,-26.75,106,7,6,1856,Strike,Sperm,2,,Townsend,524412
AV02307,-26.67,104,23,8,1856,Strike,Sperm,1,,Townsend,524512
AV02307,-26.25,106.67,3,4,1857,Strike,Sperm,1,,Townsend,524812
AV02307,-24,106,25,4,1857,Strike,Sperm,1,,Townsend,1969100
AV02307,-23.83,108.55,28,5,1857,Strike,Sperm,1,,Townsend,525012
AV02307,-25.5,105.13,20,7,1857,Strike,Sperm,1,,Townsend,525112
AV02307,-28,104,8,9,1857,Strike,Sperm,3,,Townsend,1972100
AV02307,-28,104,13,9,1857,Strike,Sperm,3,,Townsend,1973100
AV02307,-38.33,116.03,27,10,1857,Strike,Sperm,1,,Townsend,525412
AV02307,-38.25,119.42,18,11,1857,Strike,Sperm,1,,Townsend,525512
AV02307,-35.82,114.8,27,12,1857,Strike,Sperm,1,,Townsend,525612
AV02307,-36.27,116,7,1,1858,Strike,Sperm,1,,Townsend,525712
AV02307,-26.62,108.62,21,3,1858,Strike,Sperm,1,,Townsend,525812
AV02307,-25.83,103.77,4,4,1858,Strike,Sperm,1,,Townsend,525912
AV02307,-25.83,103.77,5,4,1858,Strike,Sperm,1,,Townsend,526012
AV02307,-27.68,109,12,5,1858,Strike,Sperm,1,,Townsend,1981100
AV02308,8.33,-22.03,5,1,1859,Strike,Sperm,3,,Townsend,526212
AV02308,-23.22,103.5,10,6,1859,Strike,Sperm,1,,Townsend,526312
AV02308,5.5,124,29,9,1859,Strike,Sperm,1,,Townsend,526412
AV02308,5.5,122,14,10,1859,Strike,Sperm,2,,Townsend,526512
AV02308,5.33,121.23,17,10,1859,Strike,Sperm,1,,Townsend,526612
AV02308,4.8,120.27,21,10,1859,Strike,Sperm,2,,Townsend,526712
AV02308,4.8,120.27,22,10,1859,Strike,Sperm,3,,Townsend,526812
AV02308,4.97,122,31,10,1859,Strike,Sperm,2,,Townsend,526912
AV02308,5.42,122,12,11,1859,Strike,Sperm,5,,Townsend,527012
AV02308,5.4,122,26,11,1859,Strike,Sperm,1,,Townsend,527112
AV02308,5.4,122,29,11,1859,Strike,Sperm,1,,Townsend,527212
AV02308,10,122,1,1,1860,Strike,Sperm,4,Sulu Sea,Townsend,1584311
AV02308,10,122,2,1,1860,Strike,Sperm,2,Sulu Sea,Townsend,1582711
AV02308,10,122,10,1,1860,Strike,Sperm,2,Sulu Sea,Townsend,1583511
AV02308,-0.23,125,6,3,1860,Strike,Sperm,1,,Townsend,527612
AV02308,10,122,13,5,1860,Strike,Sperm,2,Sulu Sea,Townsend,1583111
AV02308,10,122,21,5,1860,Strike,Sperm,6,Sulu Sea,Townsend,1583611
AV02308,10,122,4,6,1860,Strike,Sperm,3,Sulu Sea,Townsend,1583711
AV02308,10,122,5,6,1860,Strike,Sperm,1,Sulu Sea,Townsend,1584611
AV02308,5,125,16,7,1860,Strike,Sperm,1,Serangani Island,Townsend,1542311
AV02308,5,125,13,9,1860,Strike,Sperm,1,Serangani Island,Townsend,1542411
AV02308,10,122,25,10,1860,Strike,Sperm,5,Sulu Sea,Townsend,1583211
AV02308,10,122,27,10,1860,Strike,Sperm,1,Sulu Sea,Townsend,1582611
AV02308,10,122,28,10,1860,Strike,Sperm,1,Sulu Sea,Townsend,1583411
AV02308,10,122,14,11,1860,Strike,Sperm,2,Sulu Sea,Townsend,1585811
